host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
23259103,2014-11-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
11610220,2014-01-24,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['phone', 'facebook', 'reviews', 'jumio']",True,f
22737225,2014-10-19,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
15438773,2014-05-12,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'linkedin', 'kba']",True,t
2161126,2012-04-17,"Seattle, Washington, United States",Unknown,,-1.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
19196841,2014-07-30,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
8932486,2013-09-19,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,4.0,"['email', 'phone', 'reviews', 'kba']",True,t
8594245,2013-09-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
5680459,2013-03-29,FR,Unknown,,-1.0,True,Minor,1.0,"['phone', 'facebook', 'reviews']",True,f
3975133,2015-09-20,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
15450521,2014-05-13,"Seattle, Washington, United States",Unknown,,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
23270234,2014-11-02,"Seattle, Washington, United States",within a day,70.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
1459013,2011-11-30,"Seattle, Washington, United States",Unknown,,-1.0,True,Minor,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
14387226,2015-08-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
4349190,2012-12-07,"Seattle, Washington, United States",within a few hours,90.0,100.0,True,Minor,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,t
8570233,2013-09-01,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
3894778,2012-10-16,"Seattle, Washington, United States",within a day,75.0,100.0,True,Minor,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
3521745,2012-09-10,"Seattle, Washington, United States",Unknown,,-1.0,True,,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
29755473,2015-03-21,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'amex', 'reviews', 'kba']",True,t
2205509,2012-04-23,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
4006201,2012-10-29,"Seattle, Washington, United States",within a day,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
1732181,2012-02-10,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
34143590,2015-05-24,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
7076008,2013-06-23,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
1650960,2012-01-25,"Seattle, Washington, United States",within a few hours,70.0,100.0,True,Minor,4.0,"['email', 'phone', 'reviews', 'jumio']",True,t
12850769,2014-03-06,"Rome, Lazio, Italy",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
22034694,2014-10-02,"Seattle, Washington, United States",within a day,70.0,100.0,True,Minor,1.0,"['email', 'phone', 'reviews']",True,f
13200012,2014-03-16,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
471246,2011-03-29,"Seattle, Washington, United States",within an hour,67.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
26736911,2015-01-26,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
49310311,2015-11-18,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'reviews']",True,f
1608733,2012-01-15,"Seattle, Washington, United States",within a few hours,96.0,100.0,True,Central San Pedro,4.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
6367857,2013-05-13,"Seattle, Washington, United States",within an hour,100.0,-1.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
7719034,2013-07-25,"Seattle, Washington, United States",within a few hours,89.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,t
38474213,2015-07-14,"Seattle, Washington, United States",within an hour,92.0,100.0,True,Minor,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
49265281,2015-11-17,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
6807326,2013-06-08,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
28230503,2015-02-23,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
49732402,2015-11-23,"Snoqualmie, Washington, United States",within a few hours,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'google', 'amex', 'reviews', 'jumio']",True,t
4366731,2012-12-09,"Seattle, Washington, United States",within a day,67.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
25084775,2014-12-22,"Seattle, Washington, United States",within an hour,75.0,100.0,True,,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
13240442,2014-03-17,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Stevens,3.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
48088339,2015-11-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
48025941,2015-11-02,US,within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone']",True,f
7219180,2013-07-01,"Seattle, Washington, United States",within an hour,100.0,-1.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
41879983,2015-08-19,,within a few hours,100.0,100.0,True,,1.0,['phone'],True,f
29448972,2015-03-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
11769189,2014-01-29,"Seattle, Washington, United States",within a day,90.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
2544050,2012-06-04,"Seattle, Washington, United States",Unknown,,-1.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
5872109,2013-04-10,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
40439185,2015-08-03,US,Unknown,,-1.0,True,Minor,1.0,"['email', 'phone', 'reviews']",True,f
38271728,2015-07-12,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'kba']",True,t
20783903,2014-08-31,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba', 'photographer']",True,t
9519939,2013-10-19,US,within a day,100.0,-1.0,True,Minor,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
1635606,2012-01-21,"Seattle, Washington, United States",within a day,100.0,100.0,True,Minor,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
5325813,2013-03-04,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,2.0,"['email', 'phone', 'reviews']",True,f
12935059,2014-03-08,"Seattle, Washington, United States",within a day,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
40861497,2015-08-08,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
22267748,2014-10-08,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'linkedin', 'jumio']",True,t
23946949,2014-11-19,US,within a day,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
10175895,2013-11-21,"Seattle, Washington, United States",Unknown,,-1.0,True,Minor,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
9929496,2013-11-10,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
20758898,2014-08-31,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
2575305,2012-06-07,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
8201710,2013-08-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
43229398,2015-09-03,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,2.0,"['email', 'phone', 'reviews']",True,f
2203746,2012-04-23,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,4.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
601236,2011-05-18,"Seattle, Washington, United States",within a day,60.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
228678,2010-09-08,"Seattle, Washington, United States",within a day,100.0,-1.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,t
43124221,2015-09-01,US,Unknown,,-1.0,True,University District,1.0,"['phone', 'reviews']",True,f
48196470,2015-11-04,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook']",True,f
37938910,2015-07-08,"Seattle, Washington, United States",within an hour,100.0,-1.0,True,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
2225735,2012-04-26,"Seattle, Washington, United States",Unknown,,-1.0,True,University District,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
22302229,2014-10-08,"Gig Harbor, Washington, United States",within a few hours,95.0,100.0,True,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
19811465,2014-08-10,"Seattle, Washington, United States",within a day,83.0,100.0,True,Roosevelt,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
27711842,2015-02-13,"Seattle, Washington, United States",within a day,70.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
1520116,2011-12-19,"Seattle, Washington, United States",Unknown,,-1.0,True,University District,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",True,f
26389600,2015-01-20,"Seattle, Washington, United States",within a day,100.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'amex', 'reviews', 'jumio']",True,t
38023946,2015-07-09,"Seattle, Washington, United States",Unknown,,-1.0,True,University District,1.0,"['email', 'phone', 'reviews']",True,f
41612343,2015-08-16,,within a day,50.0,100.0,True,University District,1.0,"['email', 'phone', 'facebook', 'google']",True,f
41099211,2015-08-10,US,within a day,100.0,-1.0,True,University District,1.0,"['email', 'phone', 'google', 'kba']",True,t
683617,2011-06-09,"Seattle, Washington, United States",within a day,75.0,100.0,True,Harrison/Denny-Blaine,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
35396029,2015-06-09,"Seattle, Washington, United States",within an hour,90.0,100.0,True,Minor,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
3240797,2012-08-13,"Seattle, Washington, United States",within a day,50.0,100.0,True,Harrison/Denny-Blaine,2.0,"['email', 'phone', 'facebook', 'linkedin', 'jumio']",True,t
6162459,2013-04-30,"Seattle, Washington, United States",Unknown,,-1.0,True,Harrison/Denny-Blaine,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
38014746,2015-07-09,"Seattle, Washington, United States",within a day,89.0,100.0,True,Madison Park,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
3740695,2012-10-02,Seattle WA,within an hour,100.0,-1.0,True,Harrison/Denny-Blaine,2.0,"['email', 'phone', 'facebook', 'reviews']",True,f
8993600,2013-09-22,"Seattle, Washington, United States",within an hour,90.0,100.0,True,Harrison/Denny-Blaine,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
33203690,2015-05-12,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Harrison/Denny-Blaine,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
828164,2011-07-16,"Seattle, Washington, United States",within an hour,80.0,100.0,True,Harrison/Denny-Blaine,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
20314969,2014-08-20,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Harrison/Denny-Blaine,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
2012892,2012-03-26,"San Francisco, California, United States",within a few hours,100.0,100.0,True,Harrison/Denny-Blaine,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",True,f
20519441,2014-08-25,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
9555890,2013-10-21,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Minor,5.0,"['email', 'phone', 'reviews', 'jumio']",True,t
28723135,2015-03-04,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
42063487,2015-08-20,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Minor,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
24986285,2014-12-18,"Seattle, Washington, United States",within an hour,83.0,100.0,True,Minor,4.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
10870042,2013-12-28,"Seattle, Washington, United States",within a day,86.0,100.0,True,Minor,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
17124503,2014-06-22,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
13158974,2014-03-15,"Seattle, Washington, United States",within a few hours,89.0,100.0,True,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
13200167,2014-03-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Atlantic,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
1274285,2011-10-10,"Seattle, Washington, United States",within an hour,89.0,100.0,True,Atlantic,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
21685806,2014-09-23,"Seattle, Washington, United States",Unknown,,-1.0,True,Atlantic,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",True,t
22411484,2014-10-11,US,within a day,83.0,100.0,True,Atlantic,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
24561026,2014-12-06,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Atlantic,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
64929,2009-12-21,"Seattle, Washington, United States",Unknown,,-1.0,True,Atlantic,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
20046375,2014-08-15,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Atlantic,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
21184497,2014-09-10,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Atlantic,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
7431966,2013-07-11,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Atlantic,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
7057436,2013-06-22,"Seattle, Washington, United States",Unknown,,-1.0,True,Atlantic,1.0,"['email', 'phone']",True,f
21640303,2014-09-22,"Seattle, Washington, United States",within a day,100.0,100.0,True,Atlantic,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
